A,0,1,2,3,4,5,6,7,8,9,label
14107,0.034504159,-0.015735901,0.034846802,-0.003560978,-0.011692357,0.025312422,-0.030457074,0.015476427,-0.017257789,-0.026519234,buy
14108,0.094020674,0.002729414,0.038319386,0.024783129,-0.010780584,0.048891272,-0.050500496,0.032153642,0.000351462,0.017841143,buy
14109,0.053030945,0.000708343,0.038391178,-0.013210536,0.013004326,-0.040171747,0.010822899,0.02464208,0.004729941,0.041195981,buy
14110,0.05716065,-0.051621685,-0.027485439,0.073302847,0.043945422,-0.018694829,0.003020728,0.005033928,-0.047761855,0.016482024,buy
14111,0.102251165,0.036708691,0.075480785,0.068168693,0.061555063,0.045948466,0.019266505,-0.002523872,0.048813094,0.008032391,buy
14112,0.050742101,0.009672497,0.04255342,-0.021281773,0.010419084,0.037498164,-0.006559484,-0.029810911,-0.009542137,0.011393687,buy
14113,0.053940963,-0.061144113,0.032237762,0.09950239,0.05914721,-0.019001657,-0.062194214,-0.029999983,-0.072046862,0.014582939,buy
14114,-0.001047787,-0.067801235,0.005957023,0.01831087,-0.032473611,-0.006754737,-0.0341395,0.032008714,-0.009737981,0.015083633,buy
14115,0.04803278,-0.021555459,-0.010101367,0.018368414,-0.018243482,-0.023597271,0.01275085,0.031915564,-0.006136131,-0.01914371,buy
14116,-0.039563449,-0.038402014,0.016140039,0.017714099,-0.043919976,-0.000225511,-0.016887263,0.013651723,0.03332624,-0.003878946,buy
14117,0.137512906,-0.04240462,0.099329944,0.176726186,0.066706735,0.001050629,-0.108433233,-0.041617181,-0.046464169,-0.017915742,buy
14118,-0.018165028,-0.019155052,-0.034464013,-0.027079546,0.004582457,-0.043495755,0.042701057,-0.011269552,-0.008233821,-0.025138381,buy
14119,-0.025983127,0.032179232,-0.048491212,0.027849348,0.010663693,-0.011099844,0.032240436,0.012737094,0.000774884,0.034565524,buy
14120,-0.004960222,0.010626238,0.049258377,-0.012105769,0.043807578,0.039498295,-0.038589075,0.040489647,-0.051736992,0.00522636,buy
14121,0.220284039,-0.145218646,0.173536771,0.144659751,0.033320199,-0.009804522,-0.103456518,-0.022552493,-0.061031971,0.074994981,buy
14122,0.09464528,0.003569439,0.035461513,0.025772008,-0.011652557,0.049609838,-0.050653054,0.031205836,-0.002102879,0.020629077,buy
14123,0.032302668,-0.048803356,0.09652348,0.042182546,0.062967729,0.046567067,-0.051845003,-0.032136567,0.039730725,0.01339062,buy
14124,0.096783341,-0.072155511,0.039664384,0.04030051,0.011208547,-0.027323573,-0.015468166,0.046432195,-0.065424917,0.050146014,buy
14125,0.003395856,-0.047723337,0.04001873,-0.021858286,0.006901283,0.038993326,0.009218513,-0.018443684,-0.036570129,0.032426333,buy
14126,-0.010121971,-0.044689885,-0.030473283,-0.033128652,0.023433964,0.032197722,0.02110214,-0.012666822,-0.03293011,-0.013883098,buy
14127,0.019218527,-0.053978641,0.002080275,0.035324217,0.040902416,0.043779569,-0.050193449,0.040610066,0.003034353,0.034913448,buy
14128,0.111876372,-0.005972643,0.049703518,0.002942129,0.042897293,-0.009553594,0.009388233,-0.027577455,-0.063896027,-0.011585193,buy
14129,0.243391028,-0.188912702,0.064809998,0.189085773,0.00540693,-0.003838148,-0.148269258,-0.02609261,-0.083538687,0.073930128,buy
14130,0.038064885,-0.018549694,0.040190749,-0.026995848,-0.016213511,-0.038005601,0.021338552,0.007387554,0.006115478,-0.028181058,buy
14131,0.113697969,-0.0308173,0.053071588,0.006342301,0.099303158,0.047919235,0.012277941,-0.003527689,0.061732481,0.020351883,buy
14132,-0.037189781,-0.036732393,0.044330948,-0.046243033,0.026528112,-0.038706617,0.028877946,-0.029210293,0.026641501,-0.033849702,buy
14133,0.028554048,0.024436649,0.03425241,-0.01669176,0.043599248,0.008561488,0.012129321,0.009278445,0.017768234,0.032271698,buy
14134,0.010148754,0.019701172,-0.025697809,0.030143859,-0.038158452,-0.034009751,-0.043773282,0.042320045,-0.0002384,-0.027619227,buy
14135,0.046021057,0.003557904,-0.021054237,0.007138883,-0.005262394,0.013208383,0.009523023,0.042435387,-0.033499506,-0.039007612,buy
14136,-0.014070874,0.034719666,0.046380048,-0.030693768,0.042040594,0.041803943,-0.032338262,0.04707184,-0.047112481,-0.011019679,buy
14137,-0.02010227,-0.002311524,-0.058393738,0.048120375,0.049987339,-0.017089313,-0.038731851,0.00136206,0.019252027,0.001077741,buy
14138,-0.006854713,-0.023005439,-0.027459238,-0.00829819,-0.041697384,0.0316939,-0.048130071,0.003283709,0.032259754,-0.020323887,buy
14139,-0.010356164,-0.001501227,0.022456592,0.053614585,0.038440737,-0.012932388,-0.020360277,0.017365317,-0.020768343,0.029337704,buy
14140,0.019967854,0.038276323,-0.027748211,0.032856416,-0.012056107,-0.020791707,0.033287104,-0.011478692,0.032166662,0.031359004,buy
14141,0.027576216,-0.015793646,0.008082483,0.051286637,0.037108261,-0.006012383,-0.074727231,-0.040346912,-0.041983851,0.049556098,buy
14142,0.103222108,0.027885657,0.026233719,0.095169821,0.024868969,0.028933855,-0.09906432,-0.015346215,-0.01202632,0.015672478,buy
14143,0.001538197,-0.025712113,0.030081124,-0.0088434,-0.025485033,-0.028430137,0.041906792,0.011177236,-0.046150448,0.015879702,buy
14144,0.000867629,-0.052768395,-0.000939684,0.004366909,-0.040760996,0.006651992,-0.048731777,0.030174721,0.002987887,0.022241288,buy
14145,0.033870183,0.042181235,0.043167494,-0.045079462,0.02023502,0.026444385,0.024864377,-0.033754133,0.008607331,-0.035631627,buy
14146,-0.006822234,-0.044496007,0.032216497,-0.03183697,0.002973255,0.046994023,0.00624757,-0.023588447,-0.045810945,0.01940364,buy
14147,0.012932786,0.015620337,-0.025449356,0.027352504,-0.037699957,-0.033013587,-0.036299558,0.040599646,-0.001181891,-0.025608969,buy
14148,0.067648533,-0.000100276,0.065048989,0.025140263,0.000279942,0.014184573,0.000480823,0.045448041,0.006203525,-0.008302168,buy
14149,0.011407317,-0.013980337,0.035505096,0.095229879,0.003279009,-0.01660454,-0.054250945,-0.067870226,-0.022852949,0.030654497,buy
14150,0.168057321,-0.181336852,0.075569758,0.108909516,0.135543191,0.066617437,-0.158904937,-0.027062735,-0.021112057,0.085044169,buy
14151,0.002640856,0.030013547,-0.029773718,-0.009982182,0.032617217,0.006808938,0.006621955,-0.003879842,-0.031837546,0.013598155,buy
14152,-0.016969556,0.035058498,0.008568574,-0.040347987,-0.017536474,-0.038025972,0.03669337,-0.034731996,-0.040221577,-0.036067675,buy
14153,0.035369198,-0.051505486,0.03742714,0.030807772,-0.009581522,0.022936255,-0.049871838,0.00941254,0.007287192,0.05280435,buy
14154,0.038746658,-0.049114199,0.043097315,0.051651738,-0.028890875,-0.011480043,-0.03417339,0.042238316,0.038204458,0.009291957,buy
14155,-0.026510386,0.001397941,0.004897705,0.047937474,0.031525696,0.03047655,-0.011804853,-0.008662197,-0.020764251,0.006066033,buy
14156,0.002981754,-0.018304002,0.037142115,-0.000594471,-0.032501018,-0.023259268,0.03811442,0.018737276,-0.043457221,0.010948509,buy
14157,-0.012506237,0.019205893,-0.017723425,0.049335179,-0.03048664,0.006466773,-0.004019454,0.023967159,0.008469592,-0.030128212,buy
14158,-0.024523741,-0.030904216,0.015389947,0.04248681,-0.050103262,-0.039142475,-0.034698217,0.013562449,0.017356842,-0.018790536,buy
14159,0.057474409,0.020964654,0.04984758,0.064168755,0.055571156,-0.011463286,-0.004233383,-0.000959412,-0.064030512,-0.016126943,buy
14160,0.067088418,0.065047728,-0.035963349,-0.053755412,-0.012029545,-0.029804159,0.070708918,-0.033331447,-0.015881314,-0.035037946,buy
14161,-0.01686501,-0.045264746,0.009476932,0.011875675,-0.004798711,0.018093713,-0.010531375,-0.017199843,0.036238286,0.010907436,buy
14162,0.072155224,0.018266142,-0.007858225,0.058476964,0.011697183,-0.020900917,-0.041350789,-0.013308433,-0.043757039,0.049512335,buy
14163,0.018027014,0.035405561,-0.015459148,0.019393865,-0.034564922,0.031949834,0.02005887,-0.005772171,0.027314173,-0.005525823,buy
14164,0.043481012,0.028271049,0.048180013,-0.028164829,-0.04341335,0.035340619,0.014666041,0.041918342,-0.034506702,0.004180386,buy
14165,0.046327177,-0.074305997,0.021569859,0.029844082,-0.030331891,0.031509797,-0.049374922,0.02759444,-0.12964641,0.001016153,buy
14166,-0.029531396,0.011021942,0.014637166,0.039758666,0.033723295,0.023779878,-0.01343339,-0.00627367,-0.01860521,0.014062255,buy
14167,0.059056486,-0.034698353,0.016214768,0.08264005,0.008896273,-0.000606685,-0.049645591,0.003136905,-0.022324473,-0.00809301,buy
14168,-0.009928695,0.027952716,0.007455508,0.029817778,-0.021506441,0.043459634,0.034059653,0.035922806,-0.001872841,0.028358968,buy
14169,0.043041286,-0.004022884,0.03951029,0.03930489,0.023982136,-0.033525441,0.030277162,0.025849979,-0.036714618,0.02308016,buy
14170,0.09969922,-0.046559653,0.016991155,0.165793748,0.011131742,0.001720222,-0.097704365,-0.010191615,-0.036360073,0.013934658,buy
14171,0.032917888,0.022091147,0.029909144,-0.028367231,-0.001537167,0.013223163,0.033729734,-0.010463297,-0.032240968,-0.02015386,buy
14172,0.110829416,-0.036023971,-0.017966992,-0.001479896,0.013318309,0.042476703,-0.035799486,0.011432568,-0.066684648,-0.001831443,buy
14173,0.069797385,-0.051784234,0.042135332,0.043797125,0.037599372,0.041057527,-0.095061523,-0.029918839,-0.05003063,0.025102772,buy
14174,0.04609069,-0.035699244,0.028723389,0.087188242,-0.021315134,-0.017810615,-0.04000973,0.03221097,-0.040537043,-0.013544112,buy
14175,0.028859926,0.018589519,-0.019237546,0.020187858,0.031189471,-0.007595704,0.006735989,-0.003898284,0.015734619,-0.002666537,buy
14176,-0.012612588,0.028554558,0.03511837,0.038101933,-0.03477935,-0.046417921,-0.002307737,-0.041919863,-0.025301613,-0.013742038,buy
14177,-0.013134204,-0.003948514,0.044400537,0.022979954,-0.036621485,-0.020043027,0.047942946,-0.01631822,0.020528822,-0.023886772,buy
14178,0.048930128,-0.04083064,-0.00335457,0.045609936,-0.03356133,-0.024906023,-0.01885399,0.035744826,-0.055108191,0.007349582,buy
14179,0.045402907,0.003264753,0.037987074,-0.012924942,-0.001749565,0.028533758,0.013443679,-0.041647137,0.024635506,0.017332103,buy
14180,0.106561413,-0.027560297,0.023695075,0.080648134,-0.010699119,0.035344404,0.022404874,-0.023613279,0.002156698,-0.03024779,buy
14181,0.062129759,0.041294831,-0.034642987,0.025577536,0.026682285,-0.042430321,-0.023039615,0.030246842,-0.077093759,-0.035312912,buy
14182,0.003272468,-0.016504154,0.034669557,0.026029318,-0.01359127,0.009703756,0.043292811,-0.026177761,0.033690907,0.025587659,buy
14183,0.01447575,-0.01701663,0.026143622,0.052704703,0.01429558,0.031439707,0.023359995,0.038476103,0.001108244,-0.012284843,buy
14184,0.029395271,-0.084880781,0.049563977,0.02574877,0.02593938,0.023063449,-0.047596609,-0.059832287,-0.003139902,-0.001477105,buy
14185,0.079423084,-0.043341718,0.036238646,0.025533513,0.014007683,-0.030430875,-0.102646302,-0.037706527,-0.068260416,0.001535289,buy
14186,-0.03374531,0.025527746,0.013424074,-0.041936967,-0.0025338,0.009921926,0.009824207,-0.006453295,0.009623553,-0.036883639,buy
14187,-0.020720751,0.001976737,0.013407118,-0.014981058,-0.013462482,0.002290941,-0.029322509,0.018419903,0.046333945,-0.024203899,buy
14188,-0.01622329,-0.010537401,-0.010601127,0.029162333,0.015476271,-0.010792224,0.014207609,0.035846414,0.032466523,0.044429685,buy
14189,-0.024355928,-0.018142853,-0.016538538,0.007945406,-0.031048505,-0.032771362,-0.033858146,-0.021982841,-0.045026917,-0.035179069,buy
14190,0.049164851,0.039164348,-0.004876768,0.001301825,0.032105316,-0.007834235,-0.035948157,-0.015009903,-0.035032142,0.035921515,buy
14191,0.043993267,-0.017807121,0.06660667,0.044795666,0.026075321,0.032848687,-0.035560704,0.002466031,0.01086185,-0.008401261,buy
14192,0.034211311,-0.036307525,0.034704359,0.029881864,0.00526149,-0.033541392,-0.04741562,-0.026876395,-0.041221538,0.032192366,buy
14193,0.017834505,0.01299264,0.035595111,0.046881044,0.047035144,-0.025929832,0.000947137,-0.053146017,0.029556505,-0.037394271,buy
14194,0.045056358,-0.022997799,0.063550712,0.042897696,0.028429912,0.040896947,-0.032163391,0.00206061,0.015431353,-0.003775838,buy
14195,0.030436075,-0.041717964,0.068266517,0.12526574,0.087832674,0.022183245,-0.099969878,-0.02242621,-0.027331703,0.055839137,buy
14196,0.018837661,-0.051639316,0.021554171,0.006138479,-0.025341067,0.020550958,0.026819823,0.028999582,-0.005615243,0.016759715,buy
14197,-0.024822106,-0.005624347,0.025302778,-0.016831379,-0.020819468,-0.001405977,0.028083306,0.014511131,0.006874336,-0.016877711,buy
14198,-0.013775589,-0.002975824,0.03705177,0.013066185,0.032066682,-0.039710436,-0.01848129,-0.042322628,-0.039807449,-0.041898188,buy
14199,0.064401494,0.004377487,0.050954999,0.086142438,0.02155592,0.019317642,-0.018908534,0.022586114,-0.045674101,-0.013302354,buy
14200,0.027453667,-0.087637088,0.056752583,0.07019888,-0.00497196,0.024012868,-0.027423346,-0.066202033,-0.022378946,-0.002047293,buy
14201,0.088810853,-0.040262529,0.043860463,0.059261863,-0.015456325,0.02513183,0.034034844,-0.008152511,0.022751295,-0.025428279,buy
14202,0.08686883,-0.053648077,0.090598001,0.075275964,-0.025834751,-0.022138654,-0.07934137,-0.027617796,0.011314892,0.022953696,buy
14203,-0.005659436,-0.022087659,-0.034397195,-0.024595889,0.042895748,-0.01357358,-0.040955301,-0.031564948,-0.05700485,0.029384409,buy
14204,0.103407545,-0.014163815,0.003439201,0.021767292,0.014326481,0.033734557,-0.058370636,0.033308063,-0.066335649,-5.60E-05,buy
14205,0.08336464,-0.085280792,0.036126747,0.013951468,0.037065872,-0.015957866,-0.015600126,-0.050748769,-0.034835183,0.009599546,buy
14206,-0.017565352,-0.010621514,0.003997021,0.035840673,-0.036283909,0.005443838,-0.037768338,-0.019393863,-0.00512092,-0.013030943,buy
14207,0.016279148,-0.040528455,-0.024672496,0.007423911,-0.037507849,0.002891732,-0.045418949,-0.013864555,0.024520519,-0.034424469,buy
14208,0.037072229,-0.000978373,-0.023571875,0.028539384,0.037152295,0.035394706,-0.029787066,0.003605172,-0.000104048,0.031846978,buy
14209,0.059837368,-0.028591345,-0.004914088,0.083019902,0.068285897,-0.018902519,-0.062121321,0.002262528,0.01495713,-0.038868395,buy
14210,0.09594631,-0.098227251,0.035435527,0.065975744,0.023536361,0.058466571,-0.075548112,-0.041224902,-0.026656882,0.028685403,buy
14211,-0.006822234,-0.044496007,0.032216497,-0.03183697,0.002973255,0.046994023,0.00624757,-0.023588447,-0.045810945,0.01940364,buy
14212,0.027559696,0.011287785,0.034458191,0.016801325,0.015755905,-0.045592831,0.013838814,0.002767058,0.002335266,-0.042932875,buy
14213,0.155299956,-0.084056352,-0.01902287,0.014712538,0.005645194,-0.005261699,-0.058654579,-0.062625615,-0.045001038,0.042775625,buy
14214,0.054368233,-0.019541089,0.027337846,0.03734318,0.01457148,-0.031675226,-0.061241004,-0.020076778,-0.048393261,0.024061096,buy
14215,0.004338647,0.018571326,0.018221628,-0.001036446,0.011715642,0.023077975,0.046217974,-0.014262388,-0.038315323,0.007486094,buy
14216,0.11260743,-0.060246803,0.001832127,0.003325314,0.035281904,0.046196169,-0.100786176,-0.038263553,-0.002672415,0.039922776,buy
14217,0.014188188,-0.043593489,-0.029358984,0.02695288,-0.050477175,0.023352985,-0.124449792,-0.029656898,-0.093439093,-0.018009483,buy
14218,0.029565414,-0.074264606,-0.001815843,0.035379894,-0.022184114,-0.015534188,-0.024658299,-0.013612519,-0.035454078,0.024473296,buy
14219,0.03659545,0.001303516,0.016911742,-0.004365953,0.039244116,0.023746388,0.012650771,0.019802004,0.013384465,0.027338924,buy
14220,0.106471069,-0.008015784,0.082541621,0.037646107,-0.004385853,-0.006220656,-0.008724637,-0.06054256,0.002336098,0.012687204,buy
14221,0.027797819,-0.015880297,0.015895574,-0.004299706,0.025816082,0.033011389,0.019176619,0.021122603,0.022221737,0.032202773,buy
14222,0.02140075,-0.07964812,0.051210645,-0.005808439,-0.001537155,0.033865323,-0.033945738,0.009825423,-0.116593593,-0.012470888,buy
14223,0.068711524,-0.034734437,0.040962742,0.055794404,-0.023375378,0.024193068,-0.026267351,0.007804275,0.006677107,-0.033964813,buy
14224,0.159322349,-0.110798946,0.053580377,0.131512566,0.104000049,0.025715384,-0.023184848,0.030433227,-0.062158642,-0.04096014,buy
14225,0.100492238,-0.049683331,0.076710013,0.130432646,0.022006143,0.027244251,-0.100910437,0.001343732,-0.081651131,0.075470862,buy
14226,0.047852255,0.014045199,-0.021514082,0.043777005,0.037057621,-0.016473321,0.025890664,-0.009654933,-0.027746614,-0.024423125,buy
14227,0.140741326,-0.116253737,0.073849614,0.16199635,0.213438988,0.086943716,-0.191432082,-0.028304877,-0.054310581,0.145189517,buy
14228,-0.03046267,0.008347507,0.022434653,-0.00952822,-0.01186859,0.012320314,-0.026829801,0.019062474,0.046500276,-0.004663139,buy
14229,0.096387148,-0.07396082,0.017836713,0.082605324,-0.015136797,-0.035350445,-0.056219285,0.04942758,-0.074879849,0.014610688,buy
14230,-0.042928933,-0.009333748,0.035531707,-0.01153402,0.033434882,-0.035914174,0.01478032,-0.037435529,-0.049151682,-0.024438778,buy
14231,0.06093107,0.002142111,0.029010342,0.030119006,-0.003500285,-0.023109624,0.016711778,-0.022713292,-0.042140727,-0.008187786,buy
14232,-0.014210274,0.023131807,0.040918397,0.045123655,-0.038799882,-0.044280776,-0.006535989,-0.046061248,-0.031328521,-0.0115823,buy
14233,0.103201522,-0.06339917,-0.018011908,0.085579804,-0.008025861,-0.004580537,-0.06814386,0.026638331,-0.085273022,-0.03583108,buy
14234,0.133716754,-0.074968095,0.072852852,0.105879876,-0.00861503,-0.009434806,-0.122440827,-0.054129807,-0.014431737,0.005330037,buy
14235,0.043237118,0.001063587,0.054553351,0.065006119,0.02443633,0.015657366,-0.007200495,0.014214767,-0.046370648,0.004029051,buy
14236,0.035462442,0.030472299,0.022188884,0.032740865,0.026368477,-0.023929441,-0.033078361,0.044926795,-0.031763096,-0.035259679,buy
14237,0.014459492,-0.018628799,-0.026610937,0.078789087,0.015500981,0.024467304,-0.006023221,-0.022824327,0.010730617,0.025781907,buy
14238,-0.011830856,-0.002938861,0.045547117,0.023915581,-0.03602861,-0.022247892,0.048781525,-0.016997831,0.023350013,-0.022706455,buy
14239,0.079272211,-0.039588868,0.000527782,-0.021810494,0.004139574,-0.036205908,-0.001907022,0.057674279,0.006844373,-0.057714209,buy
14240,0.08028007,-0.061982976,0.030827657,-0.010010545,0.089046222,0.012404314,-0.019014876,0.030366485,-0.012623528,-0.017865737,buy
14241,-0.000812782,0.004433638,-0.020980461,-0.031004966,-0.023153621,0.002077065,-0.007857745,-0.049644206,0.034911018,-0.035008862,buy
14242,0.004077608,-0.008849954,-0.007466046,0.056794469,0.020224044,0.018192609,-0.028816647,-0.011080277,-0.024993468,0.002574373,buy
14243,-0.009710388,-0.138724834,-0.007995526,-0.022710675,0.016685298,0.029667385,-0.102231038,-0.096458466,0.009613951,-0.007498004,buy
14244,-0.03523406,0.04331824,-0.003816873,-0.034795646,-0.007098778,-0.027025017,-0.038960675,0.013919871,-0.0280532,0.016623948,buy
